PM10 (ug/m3),PM2.5(ug/m3),AT(),BP(mmHg),SR(W/mt2),RH(%),WD(degree),NO(ug/m3),NOx(ppb),NO2(ug/m3),SO2(ug/m3),CO(mg/m3),Ozone(ug/m3),Monsoon,Post-Monsoon,Summer,Winter
50.0,48.0,28.45,978.25,347.35,66.55,266.85,4.6,19.85,30.17,4.63,1.45,56.5,1,0,0,0
50.0,48.0,29.05,978.2,307.7,65.7,243.3,3.98,17.98,27.72,4.35,1.43,90.1,1,0,0,0
84.0,77.0,30.95,978.1,407.92,61.7,266.2,2.42,16.43,27.15,5.5,1.45,112.78,1,0,0,0
84.0,73.75,30.98,977.75,334.5,60.7,280.75,2.65,12.9,20.15,5.3,1.47,97.65,1,0,0,0
79.0,59.25,30.65,977.25,279.82,62.15,133.57,3.8,19.07,30.02,6.65,1.85,61.88,1,0,0,0
66.0,43.75,27.65,977.0,163.85,67.25,72.38,4.65,22.2,34.58,6.97,1.88,40.0,1,0,0,0
71.0,42.75,25.68,977.1,102.85,70.7,85.73,4.97,24.42,38.23,7.83,2.0,26.95,1,0,0,0
66.5,46.5,22.73,977.42,25.48,76.45,88.38,5.4,25.48,39.7,6.17,1.82,15.05,1,0,0,0
56.25,30.5,20.82,977.55,8.88,80.18,103.15,6.83,25.23,37.0,3.25,1.9,9.12,1,0,0,0
44.0,24.75,19.95,977.65,8.55,82.25,79.98,22.45,39.12,39.15,2.82,2.03,3.83,1,0,0,0
54.75,28.5,19.4,977.75,8.55,83.95,124.62,14.53,29.12,32.5,2.4,0.6,4.32,1,0,0,0
40.25,24.25,19.4,978.17,8.58,84.53,101.27,9.58,25.85,33.88,1.82,0.47,4.92,1,0,0,0
37.75,26.5,18.9,978.15,8.6,85.97,103.9,10.25,22.28,26.22,2.73,0.6,4.4,1,0,0,0
45.0,30.0,18.98,978.17,8.53,86.78,68.15,8.95,19.95,23.75,6.5,0.57,4.38,1,0,0,0
42.5,27.75,18.88,977.92,8.57,87.33,87.55,9.82,19.65,21.85,7.02,0.5,6.7,1,0,0,0
46.0,30.0,18.25,977.7,8.57,87.6,159.55,8.6,15.0,14.9,5.2,0.5,4.42,1,0,0,0
54.25,28.25,17.23,977.43,8.58,87.43,283.33,6.62,14.07,16.4,6.85,1.25,3.92,1,0,0,0
58.5,24.25,16.9,977.35,8.58,87.7,186.6,12.7,20.02,18.17,7.1,1.12,3.38,1,0,0,0
52.0,27.25,16.73,977.4,9.88,87.67,126.7,15.3,25.35,24.25,7.33,1.2,3.55,1,0,0,0
