PM10 (ug/m3),PM2.5(ug/m3),AT(),BP(mmHg),SR(W/mt2),RH(%),WD(degree),NO(ug/m3),NOx(ppb),NO2(ug/m3),SO2(ug/m3),CO(mg/m3),Ozone(ug/m3),Monsoon,Post-Monsoon,Summer,Winter
83.5,47.5,32.33,978.52,31.17,72.02,302.25,4.3,65.45,116.5,5.35,1.5,5.6,1,0,0,0
105.25,56.75,31.82,979.9,16.6,76.1,131.62,6.62,71.33,123.93,5.6,1.7,5.6,1,0,0,0
122.25,69.0,31.65,980.28,15.88,78.42,280.27,14.52,76.03,120.83,6.92,1.92,5.97,1,0,0,0
155.25,90.5,31.7,981.02,15.95,77.92,195.1,19.62,76.88,114.17,6.5,1.98,5.72,1,0,0,0
158.25,91.5,31.5,981.52,16.25,79.4,118.22,52.9,110.15,126.0,6.67,2.17,5.93,1,0,0,0
140.75,85.0,31.28,981.17,15.95,80.85,152.18,51.45,105.35,119.22,7.6,2.13,5.65,1,0,0,0
127.25,74.0,31.38,981.1,15.47,80.83,286.22,36.15,83.72,102.02,8.38,1.85,5.65,1,0,0,0
141.0,83.0,31.25,980.88,15.1,80.35,204.08,12.02,57.25,89.4,8.28,1.57,5.0,1,0,0,0
133.5,70.75,31.08,980.9,14.85,82.78,115.18,65.4,97.0,82.0,7.5,2.0,5.38,1,0,0,0
130.0,65.5,31.07,980.8,14.43,82.83,228.82,42.95,81.1,86.65,8.0,1.78,5.02,1,0,0,0
133.5,80.25,31.07,980.78,14.33,81.12,285.4,14.6,54.12,79.43,8.0,1.3,5.5,1,0,0,0
126.0,81.75,31.12,981.25,15.22,80.72,308.88,12.03,49.9,75.4,7.75,1.12,5.68,1,0,0,0
92.25,69.5,31.25,981.62,39.85,79.68,308.92,9.12,46.17,72.83,7.5,1.05,5.8,1,0,0,0
74.75,54.25,32.12,981.82,103.05,75.95,268.45,8.42,43.92,69.67,7.43,1.0,6.38,1,0,0,0
80.75,57.25,33.6,982.55,185.62,68.75,175.62,5.12,38.98,65.47,6.35,0.95,5.97,1,0,0,0
76.5,55.25,34.35,982.65,308.98,66.1,188.43,5.15,40.08,67.55,6.35,1.0,5.47,1,0,0,0
85.25,56.25,35.5,982.47,294.82,61.15,294.85,4.02,39.27,67.97,6.43,1.0,5.55,1,0,0,0
92.0,63.75,33.27,982.23,106.8,72.4,258.85,4.0,41.35,71.67,6.83,1.08,5.25,1,0,0,0
83.25,70.25,30.05,981.82,34.92,83.85,100.88,2.35,34.8,61.85,6.95,0.9,5.72,1,0,0,0
35.0,26.0,29.73,981.8,29.35,86.28,55.1,4.9,40.17,68.05,6.78,1.02,6.0,1,0,0,0
45.25,17.75,29.82,981.6,25.43,85.98,93.67,6.35,43.0,71.2,5.82,1.1,5.8,1,0,0,0
32.25,23.5,29.92,981.35,30.0,86.45,99.97,6.35,44.17,73.35,6.72,1.1,6.18,1,0,0,0
37.5,35.5,30.08,981.05,34.62,86.35,126.95,2.5,36.2,64.3,7.3,1.1,5.83,1,0,0,0
41.75,38.75,30.2,980.72,31.05,86.67,136.03,3.05,39.25,69.12,5.62,1.12,5.38,1,0,0,0
41.75,36.75,30.15,980.4,21.88,87.22,245.9,14.55,56.92,84.78,5.78,1.37,5.5,1,0,0,0
44.0,40.5,29.85,981.35,14.8,87.42,176.3,30.97,68.33,80.92,6.62,1.57,4.8,1,0,0,0
45.75,37.25,29.98,982.48,14.05,87.78,167.4,48.23,80.38,77.23,7.1,1.68,5.62,1,0,0,0
59.25,43.5,30.02,982.88,13.8,88.23,233.97,74.58,106.08,85.15,8.03,2.15,5.62,1,0,0,0
91.25,63.0,30.1,982.88,13.73,88.12,270.07,49.6,87.3,88.15,8.43,2.15,5.45,1,0,0,0
108.75,92.75,30.05,982.92,13.77,88.22,265.3,44.67,78.35,78.78,8.15,2.07,5.45,1,0,0,0
95.75,73.75,30.02,982.8,13.62,88.53,273.5,18.7,52.7,70.42,6.53,1.45,5.4,1,0,0,0
88.5,70.0,30.05,982.38,13.82,88.17,266.5,11.67,43.85,64.65,5.97,1.18,5.8,1,0,0,0
64.5,57.25,30.0,982.1,14.07,88.6,194.62,11.1,35.6,50.1,5.0,1.1,5.9,1,0,0,0
53.0,47.0,30.13,981.88,14.18,88.32,98.3,17.4,45.17,58.35,4.75,1.15,5.5,1,0,0,0
59.5,50.0,30.02,981.52,14.0,88.2,192.47,10.08,39.05,57.95,4.23,1.12,5.8,1,0,0,0
61.5,50.75,30.05,981.78,14.82,88.65,190.35,12.2,37.42,51.65,5.47,1.18,6.07,1,0,0,0
64.5,53.5,30.25,982.45,28.67,88.32,133.95,35.65,56.42,51.42,6.55,1.27,6.33,1,0,0,0
72.0,56.5,30.62,982.83,54.42,86.4,128.3,34.97,57.48,54.4,6.7,1.28,6.0,1,0,0,0
81.0,60.5,31.62,983.0,102.95,80.43,286.6,27.75,54.33,59.6,7.12,1.2,5.3,1,0,0,0
82.75,61.5,32.42,983.38,223.27,77.0,84.25,18.15,46.45,59.53,5.75,1.15,5.92,1,0,0,0
93.5,66.0,33.52,981.23,299.58,69.8,92.38,12.43,41.72,59.38,5.87,1.12,6.12,1,0,0,0
101.25,58.25,33.7,982.7,312.55,69.08,111.7,5.1,34.2,57.58,5.55,1.08,5.67,1,0,0,0
95.25,75.5,33.92,982.35,251.97,68.7,124.45,2.85,36.67,64.67,5.68,1.4,5.9,1,0,0,0
143.25,106.25,34.77,982.23,296.77,63.3,134.05,1.9,31.72,56.7,5.95,1.07,6.08,1,0,0,0
93.25,67.75,35.1,981.4,237.85,60.05,200.95,1.73,26.67,47.52,5.2,0.88,5.43,1,0,0,0
67.75,44.0,33.7,979.75,227.55,67.67,262.77,2.85,29.37,50.85,5.0,0.97,5.5,1,0,0,0
93.5,55.25,33.1,979.65,155.78,70.15,248.22,5.6,34.52,56.35,4.5,1.05,5.88,1,0,0,0
84.5,53.5,32.53,979.65,88.5,72.8,272.15,12.0,44.95,66.25,4.8,1.2,5.25,1,0,0,0
86.0,51.25,31.7,980.05,28.6,76.12,305.53,16.15,47.8,65.15,5.12,1.32,5.53,1,0,0,0
75.25,38.75,31.12,980.4,13.93,78.35,331.5,15.65,44.7,59.92,5.33,1.27,5.3,1,0,0,0
72.5,37.75,30.85,980.75,13.8,79.85,86.68,12.85,40.65,56.67,5.78,1.25,5.77,1,0,0,0
72.75,42.75,30.52,981.1,13.8,80.97,93.6,14.9,41.0,54.15,5.9,1.18,5.78,1,0,0,0
53.5,34.75,30.65,981.48,13.57,81.8,259.25,25.1,49.75,54.97,5.7,1.23,5.38,1,0,0,0
59.0,39.75,30.6,981.83,13.8,82.5,14.53,10.32,35.98,51.73,5.25,1.1,5.97,1,0,0,0
55.5,39.0,30.58,981.8,13.8,83.55,17.7,8.02,32.3,48.45,4.77,1.12,5.6,1,0,0,0
62.75,39.75,30.48,981.25,13.85,84.4,96.05,7.32,30.5,46.17,4.38,1.12,4.9,1,0,0,0
66.0,42.5,30.4,980.9,13.97,83.95,53.0,10.8,34.3,48.1,4.7,1.1,5.5,1,0,0,0
