PM10 (ug/m3),PM2.5(ug/m3),AT(),BP(mmHg),SR(W/mt2),RH(%),WD(degree),NO(ug/m3),NOx(ppb),NO2(ug/m3),SO2(ug/m3),CO(mg/m3),Ozone(ug/m3),Monsoon,Post-Monsoon,Summer,Winter
72.0,25.75,35.3,974.27,249.62,50.42,93.23,0.65,8.53,14.97,21.2,0.63,93.35,1,0,0,0
77.75,31.25,34.7,974.0,114.35,52.4,267.15,1.28,8.77,14.47,20.45,0.65,88.65,1,0,0,0
71.25,23.0,33.25,974.23,29.33,56.07,351.67,0.9,11.5,20.25,18.0,0.75,52.05,1,0,0,0
86.25,24.5,31.82,974.72,4.27,60.17,90.65,1.58,24.38,43.4,14.6,1.05,26.4,1,0,0,0
100.0,29.5,31.08,975.53,4.03,64.17,354.15,2.8,28.0,48.38,14.43,1.18,15.7,1,0,0,0
92.5,30.5,30.5,976.17,4.07,68.02,7.73,3.35,23.05,38.25,16.05,1.27,11.68,1,0,0,0
91.0,31.25,30.25,976.38,4.05,67.28,175.78,2.98,20.45,33.88,17.88,1.2,32.12,1,0,0,0
93.25,35.5,29.7,976.35,4.1,68.22,95.65,2.0,17.93,30.68,20.3,1.12,70.15,1,0,0,0
79.0,31.25,29.35,976.5,4.05,70.0,95.03,3.68,22.97,37.52,19.97,0.88,19.75,1,0,0,0
97.0,39.25,29.2,976.37,4.0,71.22,15.28,2.92,20.02,33.15,13.15,0.73,63.7,1,0,0,0
92.75,35.0,28.93,975.67,4.0,73.2,10.9,2.6,16.5,27.0,14.3,0.7,35.27,1,0,0,0
84.0,38.5,28.62,975.15,4.0,74.62,17.88,3.67,18.73,29.52,15.3,0.72,15.35,1,0,0,0
93.5,40.0,28.37,975.1,4.0,75.33,22.75,5.25,20.02,29.63,13.6,0.75,10.45,1,0,0,0
89.25,42.5,28.2,975.65,4.67,75.88,25.75,4.05,17.65,27.0,15.7,0.8,9.18,1,0,0,0
103.25,50.5,28.65,976.23,16.82,75.03,16.8,6.55,19.65,26.92,15.9,0.88,9.65,1,0,0,0
112.25,52.0,29.9,976.97,35.48,70.1,287.93,7.47,21.6,29.17,14.6,0.82,10.32,1,0,0,0
101.0,50.0,30.65,977.53,64.1,66.53,223.0,3.82,16.65,25.43,13.43,0.78,17.02,1,0,0,0
101.0,41.75,31.5,977.82,97.4,62.88,137.17,1.98,11.08,17.88,9.38,0.75,23.77,1,0,0,0
100.75,34.5,32.8,977.9,126.6,58.78,160.73,2.15,11.12,17.65,7.7,0.77,33.08,1,0,0,0
98.0,34.5,33.77,977.15,129.57,54.9,180.15,1.43,11.22,18.88,8.45,0.75,55.4,1,0,0,0
109.25,43.75,34.65,976.65,148.9,52.35,180.98,0.92,11.2,19.65,9.3,0.93,96.25,1,0,0,0
148.5,56.25,34.33,975.95,227.5,55.12,184.97,1.15,10.5,17.95,16.65,0.88,89.9,1,0,0,0
108.75,46.5,34.62,975.0,214.88,54.27,156.53,1.15,10.5,18.97,19.12,0.8,79.47,1,0,0,0
99.5,33.0,35.1,974.25,183.88,53.52,80.5,0.9,10.85,19.02,20.2,0.8,67.95,1,0,0,0
91.0,33.25,34.6,973.95,87.2,55.2,51.73,1.27,9.9,16.65,19.3,0.78,50.95,1,0,0,0
92.75,32.75,33.32,973.95,44.38,60.73,79.58,1.83,13.4,22.4,15.88,0.95,30.28,1,0,0,0
111.25,29.5,32.58,974.38,17.9,62.55,96.78,1.62,16.75,28.98,14.67,1.02,20.73,1,0,0,0
125.25,31.75,31.88,974.88,4.58,64.6,122.22,2.0,20.82,36.1,11.8,1.15,12.85,1,0,0,0
