PM10 (ug/m3),PM2.5(ug/m3),AT(),BP(mmHg),SR(W/mt2),RH(%),WD(degree),NO(ug/m3),NOx(ppb),NO2(ug/m3),SO2(ug/m3),CO(mg/m3),Ozone(ug/m3),Monsoon,Post-Monsoon,Summer,Winter
148.75,71.0,29.55,971.2,88.77,66.35,150.78,19.05,30.93,28.93,28.22,0.68,60.95,1,0,0,0
131.5,62.75,26.38,971.3,22.27,84.25,49.3,14.05,25.57,26.53,25.55,0.25,21.62,1,0,0,0
40.0,18.0,25.7,971.33,129.45,89.45,35.5,12.15,23.22,25.07,25.85,0.2,26.05,1,0,0,0
26.0,15.0,27.18,971.4,385.43,81.05,23.48,14.32,25.2,25.42,25.23,0.47,28.75,1,0,0,0
35.25,23.0,28.97,971.4,451.92,67.55,76.2,11.8,21.77,22.83,22.2,0.3,38.38,1,0,0,0
28.75,20.5,27.95,971.27,66.38,75.78,80.65,9.85,20.12,22.78,16.75,0.57,44.0,1,0,0,0
38.5,23.5,27.38,971.27,98.22,83.95,83.95,11.35,22.45,24.85,14.48,1.0,34.42,1,0,0,0
55.5,28.5,27.9,971.28,71.85,79.97,72.75,13.07,25.0,26.95,14.27,1.2,23.1,1,0,0,0
66.5,30.25,27.38,971.25,23.75,80.42,83.65,14.25,28.12,31.0,13.25,1.3,11.02,1,0,0,0
65.25,30.0,26.5,971.27,1.32,86.77,76.47,15.82,29.27,30.8,13.67,0.5,27.98,1,0,0,0
66.25,31.25,26.27,971.33,1.12,88.58,41.83,19.35,33.0,32.4,19.08,0.9,23.23,1,0,0,0
110.5,48.25,26.45,971.23,0.85,90.35,83.18,33.93,43.6,29.95,21.55,1.55,31.92,1,0,0,0
160.75,61.0,26.57,971.25,0.88,90.5,183.32,44.5,50.65,26.95,22.47,1.05,19.45,1,0,0,0
160.25,61.5,26.5,971.25,1.0,90.78,61.9,42.52,50.83,30.43,20.65,0.98,5.8,1,0,0,0
156.75,72.0,26.65,971.3,1.12,89.02,38.88,47.67,54.97,30.33,16.55,1.5,4.15,1,0,0,0
160.75,91.25,26.45,971.27,1.0,91.18,36.98,49.45,56.67,30.77,16.07,0.33,4.15,1,0,0,0
125.0,66.75,26.58,971.32,1.18,90.7,30.77,41.2,52.1,34.9,20.5,0.33,36.32,1,0,0,0
105.5,59.25,26.35,971.3,1.08,87.05,34.9,37.57,48.88,34.35,23.62,0.33,45.8,1,0,0,0
98.0,53.5,26.17,971.25,0.9,88.78,39.38,35.45,46.1,32.32,29.6,0.33,18.25,1,0,0,0
115.25,69.25,26.13,971.22,2.23,90.9,87.75,37.27,46.1,29.5,30.32,0.33,20.9,1,0,0,0
122.5,69.0,26.4,971.28,32.2,89.75,45.3,44.85,50.7,26.57,31.45,0.33,39.42,1,0,0,0
153.25,78.75,27.42,971.35,144.8,82.97,19.67,46.23,53.55,29.88,34.5,0.6,33.68,1,0,0,0
159.0,90.5,29.2,971.33,253.6,71.78,75.88,40.62,51.3,34.12,30.98,1.0,51.45,1,0,0,0
151.5,91.5,30.07,971.38,452.75,65.97,43.1,33.65,45.9,34.8,38.67,0.88,45.38,1,0,0,0
128.75,85.75,31.15,971.4,620.55,60.65,52.8,23.72,35.07,29.6,42.6,0.6,69.1,1,0,0,0
93.75,65.0,29.62,971.2,314.0,63.77,152.55,14.93,25.6,25.32,30.1,0.5,38.65,1,0,0,0
64.5,38.0,26.18,971.2,23.1,86.12,110.38,10.4,21.75,24.95,25.9,0.2,39.07,1,0,0,0
41.0,28.5,25.88,971.17,25.88,91.9,126.32,10.22,21.58,24.85,27.03,0.53,32.83,1,0,0,0
41.5,28.5,25.95,971.1,25.85,91.0,177.12,13.32,27.0,30.38,20.68,0.97,12.15,1,0,0,0
50.75,32.25,25.98,971.12,23.73,91.9,154.5,14.57,27.77,29.9,18.38,0.72,18.88,1,0,0,0
47.0,30.75,26.0,971.17,24.12,91.7,114.75,14.5,27.7,29.75,13.85,0.93,13.8,1,0,0,0
41.25,28.75,25.62,971.27,24.77,90.5,51.75,16.32,28.8,29.15,13.12,0.97,6.9,1,0,0,0
25.0,16.0,25.6,971.3,13.03,91.7,53.48,18.67,31.6,30.75,14.22,1.07,11.07,1,0,0,0
28.5,17.75,25.75,971.2,2.5,94.25,64.35,25.12,36.45,30.0,14.37,0.68,20.02,1,0,0,0
38.0,27.0,25.98,971.3,1.12,94.62,27.42,36.38,44.8,28.5,19.65,0.73,28.45,1,0,0,0
65.75,43.0,26.1,971.3,1.1,91.88,34.35,30.55,42.4,32.9,19.9,0.68,16.45,1,0,0,0
